site_code,TIME,TEMP,PSAL,Press_ATM,xCO2EQ_PPM,xCO2ATM_PPM,fCO2SW_UATM,DfCO2,DOX1,TIME_quality_control,TEMP_quality_control,PSAL_quality_control,Press_ATM_quality_control,xCO2EQ_PPM_quality_control,xCO2ATM_PPM_quality_control,fCO2SW_UATM_quality_control,DfCO2_quality_control,DOX1_quality_control
NRSMAI,2017-11-12T08:00:00Z,14.9527,35.1816,102.52,329.7098,401.8636,326.9702,-71.5938,285.351,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-12T10:00:00Z,14.8633,35.1746,102.55,330.0993,402.1409,327.4833,-71.5413,283.6691,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-12T12:00:00Z,14.7264,35.1724,102.5459,328.1387,402.1713,325.5699,-73.4874,281.9761,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-12T14:00:00Z,14.7715,35.175,102.4479,330.4879,402.8232,327.5688,-71.7084,279.9093,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-12T16:00:00Z,14.5665,35.1722,102.3869,332.3308,403.0363,329.2644,-70.0839,281.3202,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-12T18:00:00Z,14.5553,35.1722,102.3838,332.1222,402.9021,329.0512,-70.14,280.6115,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-12T20:00:00Z,14.6168,35.189,102.4424,332.6181,408.2679,329.7134,-74.9706,278.7746,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-12T22:00:00Z,14.3182,35.1829,102.4181,326.9903,404.4191,324.1527,-76.7611,283.3247,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T00:00:00Z,14.3828,35.1667,102.3459,323.7258,401.8665,320.6671,-77.409,289.052,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T02:00:00Z,14.4901,35.129,102.2347,325.8706,401.8306,322.4021,-75.1898,289.2528,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T04:00:00Z,14.4571,35.1417,102.1453,323.2283,402.4097,319.5157,-78.3025,291.4188,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T06:00:00Z,14.4773,35.1492,102.076,319.7236,401.235,315.8278,-80.5672,292.8165,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T08:00:00Z,14.4735,35.147,102.0466,320.0497,400.9274,316.0586,-79.9215,293.4628,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T10:00:00Z,14.3697,35.1454,102.0779,324.6966,402.2272,320.7804,-76.623,290.1948,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T12:00:00Z,14.3764,35.1519,102.0878,330.1928,401.7473,326.24,-70.7132,285.4305,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T14:00:00Z,14.2501,35.1545,102.0776,330.5883,400.6989,326.6384,-69.3064,282.7185,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T16:00:00Z,14.0152,35.1544,102.055,332.2531,402.8607,328.2849,-69.7732,282.6164,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T18:00:00Z,14.0142,35.1678,102.0259,334.3258,401.4572,330.2378,-66.3331,280.0316,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T20:00:00Z,14.0392,35.1702,102.0264,335.5296,402.78,331.4205,-66.4281,278.8546,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-13T22:00:00Z,14.0603,35.1671,102.0007,337.4495,402.3907,333.2252,-64.1343,278.4395,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T00:00:00Z,14.0537,35.1673,101.8929,343.7697,401.756,339.1055,-57.1903,274.9656,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T02:00:00Z,13.9787,35.1754,101.7459,341.7924,401.113,336.6871,-58.4759,276.0492,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T04:00:00Z,14.1913,35.1812,101.585,336.6305,401.0872,331.0031,-63.4024,278.6903,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T06:00:00Z,14.1679,35.1664,101.4841,345.5449,402.1204,339.4347,-55.6198,275.1641,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T08:00:00Z,14.0882,35.1667,101.4088,350.3404,400.8726,343.9137,-49.6657,271.7372,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T10:00:00Z,13.9778,35.1622,101.4541,355.8326,402.7133,349.5008,-46.0678,268.3846,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T12:00:00Z,14.009,35.1673,101.4995,351.9281,402.4752,345.8116,-49.6715,268.4517,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T14:00:00Z,14.3079,35.1666,101.4084,348.7349,403.0793,342.2623,-53.3198,269.5026,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T16:00:00Z,14.3211,35.1653,101.2828,350.6777,402.481,343.7327,-50.7775,268.4298,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T18:00:00Z,14.3511,35.1666,101.2303,350.6216,402.5246,343.4874,-50.8825,267.817,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T20:00:00Z,14.4611,35.1665,101.2391,348.8691,403.0982,341.763,-53.1122,267.7197,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-14T22:00:00Z,14.5959,35.171,101.1769,345.4834,401.5484,338.1896,-54.9044,269.2476,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T00:00:00Z,14.5982,35.1729,101.0443,348.8726,402.2541,341.0532,-52.2022,268.53,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T02:00:00Z,14.6403,35.1729,100.8557,345.199,401.133,336.8096,-54.5919,270.6431,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T04:00:00Z,14.6462,35.1508,100.7145,342.2672,401.5294,333.4734,-57.7491,272.7156,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T06:00:00Z,14.513,35.1674,100.9231,337.596,402.1241,329.657,-63.0948,276.3364,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T08:00:00Z,14.6462,35.166,101.1772,339.1932,403.2097,332.0164,-62.7103,274.4603,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T10:00:00Z,14.3952,35.1627,101.339,344.1846,403.8193,337.5328,-58.5151,272.7598,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T12:00:00Z,14.2014,35.1606,101.4283,349.2718,403.0586,342.8932,-52.8585,269.7849,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T14:00:00Z,14.0903,35.1558,101.5147,350.6615,402.7238,344.5919,-51.1806,268.5656,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T16:00:00Z,14.016,35.1569,101.5233,352.6564,402.9463,346.6071,-49.4617,267.5293,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T18:00:00Z,14.1234,35.1627,101.6402,350.266,402.2322,344.6228,-51.1419,268.0996,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T20:00:00Z,13.9306,35.1474,101.7957,351.8535,401.6354,346.7857,-49.0719,268.207,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-15T22:00:00Z,14.1303,35.1115,101.9476,350.2968,403.1622,345.7057,-52.1894,268.9956,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T00:00:00Z,14.2794,35.1066,101.9881,348.0493,402.6869,343.5756,-53.9569,270.6924,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T02:00:00Z,14.0813,35.0481,102.019,343.8446,401.6391,339.5945,-57.1237,273.4605,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T04:00:00Z,14.1099,35.0468,101.9878,341.7903,402.7105,337.4517,-60.192,275.9652,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T06:00:00Z,14.147,35.0487,102.0276,343.1782,403.1776,338.9437,-59.2467,277.9719,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T08:00:00Z,14.175,35.0435,102.109,341.1679,403.0339,337.2209,-61.1478,277.8152,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T10:00:00Z,14.1167,35.0487,102.1884,343.6865,402.5784,339.9973,-58.2713,275.3091,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T12:00:00Z,14.1367,35.098,102.2403,342.3616,401.6982,338.8543,-58.7521,273.5062,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T14:00:00Z,14.1623,35.0847,102.1709,342.2464,402.0948,338.4988,-59.1941,273.6911,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T16:00:00Z,13.9629,35.1049,102.1271,348.6105,401.6865,344.7104,-52.4897,270.44,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T18:00:00Z,13.9417,35.0954,102.051,356.8592,401.669,352.608,-44.2634,266.7446,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T20:00:00Z,13.9525,35.0948,102.1117,355.1506,401.1465,351.1273,-45.5024,265.8896,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-16T22:00:00Z,13.9497,35.0876,102.1831,356.7557,401.7393,352.9647,-44.5123,267.1419,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T00:00:00Z,14.2279,35.0758,102.1983,354.0566,401.0161,350.2523,-46.4801,269.1333,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T02:00:00Z,14.5896,35.0893,102.1441,357.1351,400.41,352.9819,-42.813,269.9145,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T04:00:00Z,14.4811,35.0903,102.0838,355.7423,401.452,351.433,-45.1678,271.3615,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T06:00:00Z,14.4388,35.0828,102.0019,347.3998,399.9759,342.9273,-51.9246,274.2874,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T08:00:00Z,14.3879,35.0912,102.0914,350.8889,400.8148,346.6966,-49.3854,272.1792,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T10:00:00Z,14.4516,35.0846,102.1598,349.7004,401.962,345.735,-51.7222,273.2045,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T12:00:00Z,14.3426,35.0953,102.1974,349.3669,401.3735,345.5711,-51.4813,272.9047,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T14:00:00Z,14.3297,35.1112,102.1602,345.1242,401.3085,341.2531,-55.5947,274.434,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T16:00:00Z,14.3409,35.1176,102.1867,343.5265,401.5888,339.7589,-57.4326,274.0875,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T18:00:00Z,14.4552,35.1313,102.1716,341.0703,402.1979,337.2408,-60.4526,275.5124,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T20:00:00Z,14.5266,35.1426,102.2303,337.4225,401.9126,333.8047,-63.8123,276.9333,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-17T22:00:00Z,14.5822,35.167,102.2679,335.1272,402.3087,331.6391,-66.5097,278.012,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T00:00:00Z,14.4774,35.1824,102.2033,335.9053,401.0985,332.2311,-64.538,278.5485,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T02:00:00Z,14.4204,35.2153,102.126,328.1283,400.2259,324.3093,-71.3172,284.3885,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T04:00:00Z,14.6228,35.1962,102.0767,331.6885,402.0588,327.6016,-69.5384,282.5801,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T06:00:00Z,14.5286,35.1768,102.0414,332.4127,400.6352,328.2327,-67.3995,281.1913,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T08:00:00Z,14.4729,35.1595,102.0847,334.5544,400.4535,330.5075,-65.1769,280.4252,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T10:00:00Z,14.3765,35.1357,102.2519,337.9827,401.572,334.4801,-62.9499,277.3336,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T12:00:00Z,14.4291,35.1274,102.2298,342.6098,403.3144,338.9674,-60.1525,275.4682,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T14:00:00Z,14.432,35.1171,102.2017,343.5137,402.3096,339.7661,-58.2295,274.6641,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T16:00:00Z,14.3921,35.1091,102.1817,346.3386,403.2914,342.5059,-56.3142,273.3375,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T18:00:00Z,14.3322,35.1117,102.25,344.9855,403.0845,341.4186,-57.5247,273.0431,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T20:00:00Z,14.3471,35.1118,102.3686,344.4082,410.5135,341.2426,-65.501,273.2346,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-18T22:00:00Z,14.5126,35.103,102.4262,342.5994,410.6431,339.5882,-67.4931,275.4661,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T00:00:00Z,14.7063,35.0978,102.3731,343.9008,401.2508,340.6331,-56.813,276.4,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T02:00:00Z,14.862,35.1117,102.3531,342.0542,401.8742,338.6838,-59.249,276.1393,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T04:00:00Z,14.9132,35.1094,102.274,340.0445,401.9227,336.4127,-61.218,277.2836,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T06:00:00Z,14.9225,35.1242,102.2359,337.4726,401.706,333.7392,-63.5377,278.3683,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T08:00:00Z,14.8687,35.1304,102.2652,334.2364,400.8151,330.6529,-65.8808,278.6195,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T10:00:00Z,14.6776,35.1049,102.3395,336.2237,401.8339,332.9279,-65.0329,279.5304,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T12:00:00Z,14.6094,35.1018,102.3843,339.9226,401.9105,336.7628,-61.4937,276.5086,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T14:00:00Z,14.5663,35.1056,102.3641,342.1882,402.0995,338.9543,-59.3999,274.7205,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T16:00:00Z,14.4886,35.1064,102.3634,346.2589,403.5378,343.0107,-56.7827,272.725,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T18:00:00Z,14.4962,35.1051,102.4072,347.5064,405.5272,344.3931,-57.5338,271.3691,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T20:00:00Z,14.4217,35.1067,102.4972,347.185,405.9583,344.406,-58.3558,272.2247,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-19T22:00:00Z,14.5005,35.0969,102.5417,346.226,406.8547,343.5788,-60.1951,273.6741,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T00:00:00Z,14.6929,35.1046,102.5112,342.7316,402.3354,339.9434,-59.147,275.5878,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T02:00:00Z,14.8438,35.1064,102.4405,339.7717,400.8307,336.721,-60.5432,276.9901,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T04:00:00Z,14.8716,35.1096,102.361,340.0291,401.3519,336.7018,-60.7587,277.0016,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T06:00:00Z,14.513,35.105,102.2862,342.2998,401.089,338.8216,-58.2265,277.6031,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T08:00:00Z,14.5499,35.0995,102.2991,342.854,402.1348,339.401,-58.7412,279.3601,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T10:00:00Z,14.9742,35.0882,102.3464,340.1655,402.0561,336.7527,-61.2996,276.3403,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T12:00:00Z,14.9091,35.0865,102.33,340.5906,402.4402,337.1413,-61.293,275.3327,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T14:00:00Z,14.8743,35.0877,102.2702,341.4291,402.2157,337.7832,-60.1481,274.9909,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T16:00:00Z,14.8979,35.087,102.231,342.7841,401.5785,338.9841,-58.1833,273.8654,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T18:00:00Z,14.7914,35.0892,102.2507,344.1656,403.754,340.4533,-58.9633,272.3459,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T20:00:00Z,14.7199,35.0901,102.3509,345.1174,403.2548,341.7583,-57.6014,272.5651,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-20T22:00:00Z,14.604,35.0974,102.3531,344.4228,401.7246,341.1177,-56.7821,275.2725,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T00:00:00Z,14.8363,35.1098,102.2783,344.3349,401.6228,340.6985,-56.7048,276.8391,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T02:00:00Z,14.902,35.1121,102.2024,342.7933,401.6556,338.8957,-58.182,276.5585,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T04:00:00Z,14.9087,35.1158,102.0778,341.8455,401.6364,337.5388,-59.0777,277.4378,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T06:00:00Z,14.881,35.1109,102.0081,339.2346,402.0492,334.7388,-62.031,279.6669,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T08:00:00Z,14.9237,35.1069,102.0245,339.728,402.5206,335.2656,-62.0268,279.4926,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T10:00:00Z,14.9109,35.1053,102.0493,341.8666,401.3405,337.4637,-58.7514,276.8457,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T12:00:00Z,14.7733,35.105,102.0533,342.471,401.9962,338.1209,-58.7871,276.4261,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T14:00:00Z,14.6204,35.1109,101.9817,342.2376,402.7885,337.7027,-59.784,276.4512,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T16:00:00Z,14.7387,35.1153,101.9336,349.4807,403.0869,344.6439,-52.8864,271.7221,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T18:00:00Z,14.75,35.1179,101.9484,351.6983,403.6202,346.878,-51.22,270.2137,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T20:00:00Z,14.6945,35.1224,101.965,350.8699,405.7596,346.1373,-54.1758,269.7433,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-21T22:00:00Z,14.7237,35.1323,101.9686,349.3524,403.3689,344.6425,-53.3076,270.5829,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T00:00:00Z,14.8904,35.137,101.8817,346.6519,402.3239,341.6254,-54.9283,271.4276,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T02:00:00Z,15.0488,35.1452,101.8364,348.0183,402.6367,342.7615,-53.7887,270.7035,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T04:00:00Z,15.2493,35.1658,101.7262,350.7965,401.6438,345.0471,-50.0621,268.5797,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T06:00:00Z,15.3824,35.1731,101.6817,350.1677,401.7137,344.2278,-50.6888,267.9753,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T08:00:00Z,15.3285,35.1691,101.6607,348.0945,401.3241,342.1375,-52.3583,268.5479,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T10:00:00Z,15.0713,35.1559,101.669,347.5967,403.2888,341.7682,-54.792,270.8385,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T12:00:00Z,14.8585,35.1316,101.6974,346.2476,402.449,340.6127,-55.2806,272.2128,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T14:00:00Z,14.8419,35.1372,101.6188,350.6921,403.6835,344.7206,-52.1058,270.3579,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T16:00:00Z,14.9602,35.1568,101.514,351.977,402.5546,345.5802,-49.6764,267.7431,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T18:00:00Z,15.1778,35.1846,101.4947,352.787,403.4539,346.2306,-49.7372,265.7529,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T20:00:00Z,15.1241,35.1862,101.4898,353.3481,404.9991,346.784,-50.695,265.4546,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-22T22:00:00Z,15.1025,35.1775,101.4476,352.6198,402.5701,345.931,-49.0151,267.4277,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T00:00:00Z,15.1276,35.1762,101.3643,353.7747,402.8795,346.7662,-48.1725,268.5222,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T02:00:00Z,15.1415,35.1787,101.2252,353.1063,401.7182,345.6247,-47.5886,269.0655,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T04:00:00Z,15.151,35.1758,101.1716,353.962,402.4706,346.2728,-47.4663,269.8742,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T06:00:00Z,15.1781,35.1853,101.0857,352.0138,401.2393,344.061,-48.1491,270.4844,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T08:00:00Z,15.1524,35.1974,101.161,349.6931,402.3365,342.0602,-51.5207,270.134,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T10:00:00Z,15.0421,35.1665,101.2641,351.1513,401.5225,343.8807,-49.3831,270.3974,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T12:00:00Z,14.8072,35.1276,101.2891,359.2874,402.6104,352.0215,-42.5137,269.6845,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T14:00:00Z,14.7993,35.1357,101.2109,356.5089,402.6843,349.0286,-45.2159,269.4413,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T16:00:00Z,15.1221,35.1962,101.1343,353.1084,400.9941,345.3193,-46.8578,266.2567,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T18:00:00Z,15.1098,35.1734,101.1569,358.2072,402.0645,350.3894,-42.9077,266.661,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T20:00:00Z,15.0253,35.178,101.2122,362.3308,402.8561,354.6507,-39.7159,265.3017,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-23T22:00:00Z,15.4431,35.2023,101.2986,366.2114,402.905,358.6016,-35.9679,263.437,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T00:00:00Z,15.8216,35.2583,101.2717,376.6295,401.812,368.5539,-24.6757,262.246,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T02:00:00Z,15.7668,35.2252,101.2212,368.7211,400.9164,360.654,-31.5661,264.0682,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T04:00:00Z,16.1421,35.1844,101.1853,373.2334,401.2322,364.7857,-27.4345,265.4203,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T06:00:00Z,15.999,35.1913,101.256,364.8514,401.9194,356.9027,-36.3201,268.0781,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T08:00:00Z,16.1792,35.0901,101.3388,364.7143,402.0712,356.9928,-36.5637,266.3693,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T10:00:00Z,15.9867,35.0559,101.4043,367.6171,403.4381,360.1466,-35.1266,265.9397,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T12:00:00Z,16.2242,35.1396,101.4114,365.5238,401.4317,358.0274,-35.2211,265.1507,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T14:00:00Z,16.0171,35.1361,101.4638,363.0185,404.4265,355.8415,-40.6145,263.9593,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T16:00:00Z,15.7863,35.1555,101.4233,361.0089,403.2856,353.8176,-41.481,263.2061,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T18:00:00Z,15.8544,35.1493,101.4807,361.6624,403.1996,354.6352,-40.7717,262.5643,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T20:00:00Z,15.9651,35.1602,101.544,372.3778,403.456,365.3292,-30.5228,260.3035,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-24T22:00:00Z,15.9204,35.165,101.6469,369.1527,402.7582,362.5553,-33.0721,261.5496,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T00:00:00Z,15.8546,35.1483,101.62,362.7296,402.8306,356.1769,-39.3968,264.2033,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T02:00:00Z,16.0205,35.1564,101.4878,366.5394,403.7592,359.3776,-36.4836,264.3725,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T04:00:00Z,16.3473,35.263,101.416,371.2781,402.8779,363.631,-30.9616,265.114,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T06:00:00Z,15.6774,35.0888,101.3678,364.7872,400.978,357.364,-35.499,268.8781,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T08:00:00Z,16.0922,35.079,101.3634,354.6935,403.0239,347.3033,-47.3642,271.0877,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T10:00:00Z,15.8211,35.0851,101.4336,355.239,405.2067,348.1852,-49.0089,273.155,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T12:00:00Z,15.9838,35.089,101.4343,357.532,407.2867,350.3728,-48.7795,270.9461,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T14:00:00Z,16.2725,35.0837,101.4229,362.2827,406.1013,354.8745,-42.945,266.9714,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T16:00:00Z,16.1271,35.072,101.2974,362.3495,404.5816,354.5516,-41.3017,267.8078,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T18:00:00Z,15.9265,35.0756,101.2645,361.2775,402.2731,353.4643,-40.147,268.9461,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T20:00:00Z,15.8169,35.0832,101.2957,359.9714,401.6989,352.3387,-40.8371,268.9557,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-25T22:00:00Z,15.8643,35.079,101.3255,359.9779,401.436,352.4321,-40.6011,269.6407,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-26T00:00:00Z,15.9439,35.0801,101.2331,360.7735,401.4567,352.8535,-39.8233,269.1577,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-26T02:00:00Z,15.8251,35.0767,101.1264,358.5956,402.0923,350.3939,-42.471,270.6922,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-26T04:00:00Z,15.4411,35.0691,101.0498,354.3849,401.7179,346.1573,-46.2373,272.5197,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-26T06:00:00Z,15.149,35.0772,101.0157,353.9781,401.5939,345.7484,-46.5182,273.1216,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-26T08:00:00Z,15.2315,35.0779,101.0957,353.64,402.3466,345.6654,-47.6515,273.2216,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-26T10:00:00Z,15.5342,35.0615,101.0986,355.7651,401.8744,347.6408,-45.1339,271.0057,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-26T12:00:00Z,15.5627,35.0401,101.0893,357.1306,402.7782,348.9318,-44.5895,270.2557,2,2,2,2,2,2,2,2,2
NRSMAI,2017-11-26T14:00:00Z,14.6299,35.0578,101.0159,350.7086,402.5421,342.739,-50.7007,276.1221,2,2,2,2,2,2,2,2,2
